v1	v2	label
Q06188	P38334	0
P04385	P53874	0
P40554	P31376	0
Q05530	P25453	0
P14359	P33767	0
P23287	P01123	0
Q06449	Q12052	0
P53846	P50085	0
Q02260	P18480	0
P04385	P02829	0
Q08471	P27636	0
Q04003	Q08465	0
P38144	Q06245	0
Q12099	Q08176	0
P38987	P39079	0
P14747	P34162	0
P0C2H7	Q03125	0
P33333	Q04370	0
P07267	Q03898	0
Q08096	P53628	0
Q12471	P12385	0
P38426	Q01163	0
P22855	P40491	0
P53248	Q12315	0
Q12464	P39081	0
Q03063	P40513	0
Q07653	Q06159	0
P47049	P47113	0
Q05543	P36131	0
Q01649	P46964	0
P33760	P40065	0
P43568	P31386	0
P33204	P25558	0
P33203	P00899	0
P04801	P40505	0
P05737	P32527	0
P53224	Q3E7Y6	0
Q08491	P39925	0
Q02486	P53277	0
Q06333	P36523	0
Q04935	P49704	0
Q12157	P0CS90	0
P16649	Q3E7C1	0
P39742	P50090	0
Q03144	Q07821	0
P40064	P32581	0
P38326	P14291	0
P40010	P07866	0
P48510	P33750	0
P38352	P17119	0
Q04839	P09201	0
P38218	P50101	0
Q03213	P27344	0
Q06689	P32347	0
P48527	Q02647	0
P07259	P33755	0
P53271	P25646	0
P23833	P36108	0
P32364	P08432	0
P36122	P38873	0
Q03496	P38302	0
P07251	Q03018	0
P69851	Q04149	0
Q02950	P53187	0
P0CX28	P40965	0
P49334	P53163	0
P32839	P40480	0
P32793	P40016	0
P52917	P11076	0
P32502	P38792	0
P40094	Q00873	0
Q08229	P40992	0
Q06568	P38958	0
P53867	P39937	0
Q01159	Q03944	0
P25591	P53320	0
P25454	Q06709	0
P40358	Q08444	0
P39523	P32831	0
P40413	P53128	0
Q06679	P35817	0
P17629	P0CX42	0
P20795	Q02950	0
P38786	Q08109	0
P40993	P32660	0
P05748	Q06510	0
P32521	Q12308	0
Q04437	P24870	0
Q06411	P25367	0
P12686	P53236	0
P40084	Q04749	0
P38276	P17065	0
Q08229	P54837	0
P18480	P31383	0
Q08726	Q03921	0
P38783	P32855	0
P38304	Q03373	0
P38991	P36132	0
Q06675	P36017	0
P17122	Q03790	0
P08153	P33298	0
Q12161	Q99258	0
P48581	Q06689	0
P38696	Q06707	0
Q04969	P34224	0
P18634	P23293	0
P53336	Q03430	0
P39702	P53008	0
P32617	Q01649	0
P47024	P38257	0
Q08229	P39955	0
P36009	P52891	0
P16547	P40485	0
P53866	P57744	0
P39522	P32504	0
O14468	P53600	0
P17890	P53628	0
P09119	Q12117	0
P32563	P23202	0
P32351	P11709	0
P32493	P35817	0
P53212	Q04697	0
P20676	Q05778	0
P40033	P25693	0
P07259	P00899	0
P22213	P49573	0
P38236	P42945	0
Q05946	P81450	0
P53738	P43132	0
Q08208	Q06512	0
P38257	P16861	0
P38788	P35208	0
P38791	P53311	0
Q04659	P24482	0
P22353	P33767	0
P38121	P54784	0
P38956	P15873	0
Q07457	P43561	0
P53185	P53198	0
Q04172	P53617	0
Q06834	P22353	0
Q00362	P34756	0
Q08492	P33302	0
P26570	P38753	0
Q03390	P10080	0
Q12046	Q12052	0
P32799	P40465	0
P21304	Q06142	0
P38313	P38781	0
P41821	Q02554	0
Q01926	P40358	0
P40028	P06102	0
Q12122	P39685	0
P36068	P40456	0
Q05791	Q00362	0
P32368	P07260	0
P38957	P11433	0
P53738	P05744	0
P06779	P30771	0
P40204	Q12060	0
Q03162	P28743	0
P53617	P40537	0
P27680	Q06707	0
Q12508	Q05931	0
P46988	Q12532	0
Q08932	P39012	0
P53983	P50087	0
P32569	P34909	0
Q12335	P33755	0
P38991	P38313	0
P07284	P32585	0
P40413	P34223	0
Q00582	P39682	0
P25584	Q06707	0
P38786	P38953	0
P47158	P18562	0
Q07395	Q12347	0
P25559	Q03213	0
Q08235	P32580	0
O14464	P39875	0
P49018	P35718	0
P40096	Q03799	0
Q12154	P25441	0
Q12074	P14064	0
P46674	P10823	0
Q12342	Q05636	0
P40054	P32605	0
P47088	P35193	0
P40014	P29461	0
P19956	Q99382	0
Q06090	P00899	0
Q07549	P40568	0
P46989	P42949	0
Q08689	P49686	0
P56628	P38615	0
P38234	P31373	0
Q02775	P39078	0
P53044	P32447	0
P38987	Q02772	0
P32943	Q12168	0
P01123	P46655	0
P07278	P38276	0
P53299	P01123	0
P32351	P39969	0
P00942	P32347	0
Q3E835	P30902	0
P53930	P53091	0
P32641	Q05933	0
P53834	P20457	0
P53540	P47017	0
P53187	Q04279	0
P25301	P40479	0
P48363	P24867	0
Q02889	P07143	0
Q02206	P15624	0
P00431	P46995	0
Q12335	P47103	0
P27466	P32345	0
P36068	P38210	0
Q04368	Q04921	0
Q04781	P08432	0
P07260	P36094	0
P03069	P25039	0
Q06648	P32911	0
Q12250	Q04264	0
P38999	P40339	0
P33299	Q03944	0
P47135	P12904	0
P53212	Q04549	0
P38809	P53267	0
P12383	Q12318	0
P11745	P32432	0
P26786	P07249	0
P21304	P54005	0
P28496	P53068	0
P36008	P40302	0
Q12163	P53248	0
P53250	Q05024	0
Q04660	Q06628	0
Q06162	P41810	0
Q12510	P17891	0
Q08032	P16862	0
P21691	Q00246	0
P24867	P40352	0
P53974	P22515	0
Q12004	P14063	0
Q01939	P39524	0
P14359	P53742	0
P53137	Q03818	0
P26309	P53722	0
P06780	P38990	0
P40204	P32364	0
P53935	Q04748	0
P22146	P00950	0
P05317	Q04712	0
Q03868	P17629	0
P46988	P36016	0
P40466	P40046	0
P53176	Q05776	0
Q08562	P38352	0
Q07549	P47167	0
P25623	P06700	0
P40518	P0CE41	0
P32380	P23202	0
P38165	Q05050	0
P25555	P32607	0
P53129	P36095	0
P20084	P40038	0
P32939	O14467	0
P40356	Q00723	0
P32325	Q04175	0
P0CX52	P38334	0
P32457	P28743	0
P13712	Q05040	0
P28795	P38784	0
P53253	P32783	0
P38346	P22147	0
P36525	P17065	0
P24869	P25270	0
P25579	P33333	0
Q12311	P53732	0
P24384	P23287	0
P36121	Q01560	0
P87108	P32334	0
P53045	Q04493	0
P20049	P36064	0
P34167	Q05785	0
P40060	P47079	0
Q12015	P36148	0
O75012	P11075	0
P53193	Q06078	0
P87108	P38828	0
P87108	P28791	0
Q02821	Q06616	0
P32861	P27476	0
Q07478	P22141	0
Q05776	Q12416	0
Q02647	P42837	0
P08468	Q03533	0
Q12149	P53921	0
Q6WNK7	P42837	0
P32904	P38637	0
Q05123	P33441	0
Q05610	P07252	0
P35732	P36094	0
P08518	Q02875	0
P19263	P48562	0
P25586	Q07084	0
P38324	P53305	0
P49956	P25626	0
P52918	P40546	0
P06208	P01123	0
P38844	P50089	0
P32491	P38310	0
P53297	P53212	0
Q02159	P17967	0
Q06525	P42943	0
P00856	P07342	0
P38996	Q06137	0
P48412	Q03776	0
Q03246	P40066	0
Q99258	P34253	0
P21306	Q08581	0
P53256	P15303	0
P53199	P31111	0
Q04264	P04801	0
P53953	Q05080	0
P38962	Q08491	0
P53893	P32347	0
P20486	P22470	0
P53935	P53901	0
P40045	P53280	0
P34162	P50109	0
Q07845	P32501	0
P39960	P16474	0
P32341	P46678	0
P37296	P32830	0
Q06678	P40150	0
P27705	P53193	0
P32380	Q06263	0
P53901	P38891	0
Q07657	Q05946	0
P16664	Q07821	0
P38872	P53855	0
Q12471	P53196	0
P25293	Q12518	0
Q12416	P32897	0
P19073	Q12107	0
Q99314	P25651	0
Q08932	P38146	0
P32345	P42951	0
P13712	P36533	0
Q08562	P38084	0
P46676	Q04149	0
P38960	P47124	0
P33203	P22696	0
Q12318	P04037	0
P47041	P21951	0
Q06696	Q05785	0
P32797	P04819	0
P17629	P53124	0
P28834	P17558	0
P08678	P32368	0
P32613	Q05933	0
P26637	P24867	0
P10622	Q06632	0
Q02608	P38779	0
P54784	P47076	0
P40073	P32379	0
P32657	P06774	0
P36054	P32895	0
P33329	P43609	0
P53866	P53867	0
P04385	Q04867	0
Q05166	P47027	0
P08468	P43593	0
P46671	P25039	0
P31109	Q07800	0
Q06675	P40565	0
Q06333	Q04307	0
Q12522	P53062	0
P33419	Q12451	0
Q04183	Q04177	0
P47017	P21524	0
P38960	P23202	0
P38922	P53849	0
Q04603	P11745	0
P38810	P38204	0
Q00764	P53289	0
P53390	P20436	0
Q02792	P19524	0
Q08208	P01123	0
P32831	P21560	0
P38861	P32492	0
P12689	P40079	0
P11745	Q12186	0
P22082	P41808	0
P40348	P25342	0
P07276	Q04087	0
P53326	Q03280	0
P38708	P39012	0
P35729	P29055	0
P25586	P40059	0
P53937	P29468	0
Q12466	P38630	0
P38324	P47081	0
Q08204	Q08032	0
P25298	Q07913	0
P19097	P53178	0
Q12267	P15731	0
Q12440	P43572	0
P25605	Q03714	0
Q02516	P0CX87	0
P07255	P39926	0
P53968	P10962	0
P46951	P53146	0
P15424	P06102	0
P32570	P13393	0
Q12411	P40043	0
Q07963	P32493	0
P47041	P47128	0
P16622	P38153	0
P07255	P53068	0
P14907	P32842	0
Q07913	P50108	0
Q08886	P40993	0
Q00711	P43598	0
P12695	P38352	0
P14120	P49687	0
P40314	P20050	0
P10961	Q06630	0
P04387	Q06159	0
P47130	Q12287	0
Q08491	P08432	0
Q12263	P32583	0
Q04372	P38999	0
P25651	Q02724	0
Q05931	Q12158	0
P40185	Q04067	0
P40036	Q02455	0
Q04225	P53974	0
P53248	Q07913	0
Q06511	P32945	0
P34237	P00830	0
P38304	Q04930	0
P43602	Q05022	0
P19812	P06786	0
P29467	P00817	0
Q08491	P25637	0
P19736	Q12028	0
Q03308	P05744	0
P47135	P38426	0
Q07533	P53941	0
P34224	P40961	0
Q12142	P29703	0
P50276	Q01919	0
P40571	Q12411	0
P28795	Q12208	0
P40087	Q08412	0
P13393	P40070	0
P38241	P07267	0
P46964	P25339	0
P06701	P53193	0
P40059	P53899	0
Q07921	P39938	0
P22696	P36132	0
P06774	P36019	0
P36525	P35688	0
P38794	Q03375	0
P19158	P25646	0
P16547	Q12106	0
P28006	P35210	0
P32336	P89102	0
P41910	P40010	0
P46673	P19414	0
P21243	P32602	0
P32864	P47088	0
Q01590	P27466	0
Q99325	Q06623	0
P40077	Q04947	0
P19735	Q3E7A4	0
P41813	P00044	0
Q04964	O13297	0
P40340	P22141	0
Q12223	P06103	0
Q06708	P34241	0
Q02196	P28274	0
Q03835	P38989	0
P00924	Q06640	0
P19263	P53917	0
Q07418	P26570	0
P32364	P05739	0
Q08581	P53924	0
P25554	P39523	0
P49955	P16474	0
P39073	Q03694	0
P46965	P38753	0
P43554	P40480	0
P38080	Q3E830	0
Q04307	P38304	0
P53865	P29468	0
P05318	Q04651	0
P13902	P12611	0
P29467	P22211	0
Q04673	P38811	0
P19882	P53919	0
P19524	Q08119	0
P43605	O14467	0
P14922	P39108	0
P53165	Q06624	0
P56628	P47140	0
P52286	P53040	0
P05743	P31382	0
P40571	P13185	0
P36126	P38691	0
P43558	Q12379	0
Q96VH5	P25558	0
P33302	P39107	0
P53736	Q06631	0
Q03981	Q08438	0
P48565	P38882	0
P28791	P20134	0
P53549	P35187	0
Q03280	P53549	0
Q12080	P53298	0
P33204	P24870	0
P38328	Q03496	0
P35732	P34218	0
P04051	P39078	0
P16387	P32605	0
P35208	Q12168	0
P25554	P53267	0
P32800	P53254	0
P34111	Q3E744	0
P31383	Q06639	0
P39743	Q12224	0
Q08109	Q12455	0
P53942	P32892	0
P41832	P15180	0
P33748	P38203	0
P20438	Q92317	0
P53628	P07286	0
P01123	Q04264	0
P36115	P32915	0
Q03337	P53115	0
P38116	Q02772	0
P19263	Q3E7X9	0
P39954	Q04632	0
Q02642	P32601	0
P11927	P47088	0
P53235	Q12754	0
Q08920	P25293	0
P38866	P04147	0
P42951	P32565	0
P40327	P36520	0
P54790	P43591	0
P40364	P46985	0
Q00955	P08524	0
P38879	P38759	0
P17122	Q12754	0
Q12368	P40963	0
P32892	P40160	0
P25635	P32486	0
P39727	Q6Q547	0
P22203	Q12379	0
P53736	P39108	0
P38144	P40505	0
P42844	P53165	0
P38825	P25366	0
Q02159	Q12251	0
O13563	O14464	0
Q04053	P36775	0
P43596	Q05543	0
P25300	Q12099	0
P38255	Q06102	0
P38869	Q02776	0
P38260	P15367	0
P36121	P36037	0
P42836	P48565	0
P32473	Q12242	0
P36040	P05626	0
P47171	P33201	0
P20795	Q08921	0
P53901	Q06673	0
Q00618	P53195	0
P48559	P40487	0
P05744	P04385	0
P41546	Q04172	0
P32660	P05317	0
P49960	P40568	0
Q12692	P47134	0
P32526	P48363	0
P53725	P53847	0
P50945	Q04511	0
Q08204	Q08886	0
Q06697	P05986	0
Q12402	P51998	0
Q04067	Q08387	0
Q02260	P40314	0
P14127	P46151	0
P11978	Q02647	0
P33333	P48526	0
P53309	P38285	0
P40561	P49723	0
P38962	P25591	0
P38828	P21951	0
P23179	Q06412	0
Q07844	P54786	0
P09119	P33299	0
P38912	P38217	0
P40343	P25573	0
P46674	Q12066	0
P21951	P53163	0
P53038	Q03782	0
P36126	P28274	0
P20457	P38788	0
P41806	P40558	0
Q12329	P36527	0
Q07533	P19262	0
P53741	Q06411	0
P46655	Q01448	0
P11978	P25555	0
P32793	P40487	0
P52918	P38112	0
P40352	P36775	0
P54861	P38934	0
Q12349	P52286	0
P40341	P08539	0
P32861	Q08622	0
P32333	Q01476	0
Q04673	P53093	0
P42836	Q08144	0
P48526	P38633	0
P38798	P53195	0
P01149	P53951	0
P33202	P38153	0
Q12440	P40561	0
Q07381	Q12080	0
Q99394	P52286	0
P07347	P53893	0
Q12083	Q06336	0
P25649	P38783	0
P38193	Q08162	0
P04456	P14164	0
P46944	P09232	0
Q03323	P33204	0
Q06604	P35127	0
P00931	P00424	0
P49723	P40464	0
P32861	Q08562	0
P07273	P09733	0
Q02889	P13259	0
P53323	P25294	0
P41909	P53981	0
P32873	P34072	0
Q06680	P38632	0
P53909	P32832	0
P38241	P48240	0
P47089	P36526	0
P46683	P15367	0
P36521	P43593	0
P38748	P47015	0
P53983	P38207	0
P08425	P53062	0
P40851	P34160	0
Q6Q560	P40477	0
P22146	Q01722	0
Q02256	Q12122	0
Q04341	Q04947	0
P32797	P38187	0
Q12220	P35177	0
P49687	P36090	0
P16474	Q07623	0
Q12267	P14741	0
P35189	P32571	0
P40087	P11792	0
P43545	P38879	0
P53769	D6W196	0
P05740	P53233	0
P32873	P31376	0
P29496	P47134	0
P48237	P20134	0
Q02204	P38144	0
P54999	P06784	0
P32597	P0C2H8	0
P43592	P22855	0
P40325	P34218	0
P09232	P38700	0
P23369	P22146	0
Q04651	Q08444	0
P12612	P33338	0
P43594	Q12446	0
P34077	P32864	0
Q3E7Y3	Q08689	0
D6W196	Q03280	0
P0C5N3	Q08924	0
P40518	P43612	0
P43596	P38770	0
P53108	P40155	0
Q06389	P36532	0
P20457	P38819	0
P11792	P34232	0
Q04370	P38555	0
P38700	P33339	0
P12684	P25616	0
P32492	P13185	0
P46677	P50946	0
P04807	P39735	0
P32795	P38341	0
P32565	P32499	0
P33302	P53253	0
Q12471	P40457	0
Q12158	P53917	0
P32899	Q00362	0
P33399	Q03246	0
Q12102	P35203	0
Q99220	Q03455	0
P35688	P40457	0
P32334	P25719	0
P48559	Q03308	0
P50101	P53323	0
Q04177	Q04894	0
Q99181	P11709	0
P34226	Q04410	0
Q12159	P47142	0
P53883	P53305	0
P40156	P38615	0
Q3E705	Q02199	0
P38768	P38784	0
Q07807	P39995	0
P10962	P38792	0
P32497	P32862	0
P53921	P17967	0
P19358	P32787	0
Q12234	P34218	0
P38882	P38712	0
P29461	Q02199	0
P39083	P47061	0
P14736	Q06001	0
P32486	P54787	0
Q03769	P53032	0
P32863	P50089	0
P34160	P29496	0
P06838	Q05791	0
P39718	P46964	0
P40577	P15442	0
P20795	P07866	0
Q04477	Q07454	0
P53286	Q05787	0
P38991	P04821	0
P39111	Q12517	0
P40157	P41911	0
P32905	P39743	0
P53091	P15703	0
Q05778	P40358	0
P53851	P53239	0
Q03161	Q99222	0
P13517	P53549	0
P40339	P47976	0
P38175	P53883	0
Q06339	Q03124	0
P17121	P38238	0
Q12330	P38297	0
Q06671	P32861	0
Q04177	P40495	0
P39524	Q06675	0
P53335	P53233	0
Q03124	P14693	0
P35817	P27351	0
P40491	P33895	0
Q04226	P53971	0
P38803	P48525	0
P35179	Q06162	0
P00401	Q03694	0
P69851	P36119	0
P34223	P53141	0
P53039	P50101	0
Q03818	Q06096	0
Q06449	Q12329	0
P36070	P22336	0
P38344	P32571	0
Q12502	Q12196	0
P38816	Q06836	0
P32617	P17123	0
Q12502	P53733	0
P38719	P08067	0
P38819	Q12468	0
P32367	Q99299	0
Q05583	P32559	0
P25302	P16862	0
P40072	P32608	0
Q03430	P39875	0
P38305	P47015	0
Q03466	Q12223	0
Q06137	P10849	0
P43601	P38181	0
P32799	Q92325	0
P22276	P53140	0
P41812	P26793	0
P25348	Q03338	0
Q12452	Q07921	0
Q07845	Q04338	0
P40054	P38242	0
P47006	P51998	0
P32389	P53927	0
P40565	P32342	0
P35201	P00044	0
P33302	P31386	0
P34909	Q06103	0
P38208	P43565	0
P53037	P33448	0
P34230	Q06169	0
P40858	Q00772	0
Q08231	Q07623	0
P07255	P38111	0
P41818	P38297	0
P32349	P08518	0
P53833	Q06668	0
Q12019	Q07541	0
P41735	P38833	0
P38086	Q12074	0
P25390	P53318	0
Q01560	P27801	0
P40573	Q03407	0
Q99222	P39717	0
P41910	P32486	0
P26755	P36149	0
P34167	P43561	0
Q04279	Q12386	0
P47150	P38041	0
P38110	P53199	0
P36024	P38116	0
P00924	P40061	0
P50623	P40021	0
P21951	Q03862	0
P38705	P42843	0
Q03957	P40956	0
P48581	P38344	0
P04039	P40096	0
P53326	P53198	0
P49018	P37838	0
P38783	Q03687	0
P40157	P50623	0
P39015	Q08287	0
P53973	P40992	0
P36000	P53930	0
P38276	P34241	0
P20676	P53851	0
P37366	P05737	0
P07253	Q06512	0
P53032	P41818	0
P34244	P22219	0
Q04493	P32349	0
P38629	Q06820	0
P81450	Q04272	0
Q08886	Q99207	0
P09436	P38346	0
Q08977	Q05933	0
P53233	P00360	0
P39081	P32829	0
P14736	Q12297	0
P38263	P34221	0
P32897	P25298	0
P53721	P07248	0
P43638	Q12468	0
Q06678	P12689	0
Q04110	P19659	0
P40581	P40957	0
Q99247	P04456	0
P53070	Q12248	0
P32344	P53981	0
P28006	Q06344	0
Q07980	Q03714	0
P08518	P32354	0
P35177	P43558	0
P38751	Q12349	0
Q04062	P40070	0
P32841	P40156	0
Q12276	Q12136	0
Q06245	Q04969	0
Q12451	P38692	0
Q04599	P25293	0
P32911	P22804	0
P41832	Q12349	0
P53163	P52919	0
P02992	P07213	0
P04807	P25441	0
Q99278	P00899	0
P40208	P08425	0
P38819	P14284	0
P53082	Q12176	0
Q03406	P36083	0
P14907	P40975	0
P38770	Q12335	0
P34730	Q05942	0
P14126	P38249	0
P39073	Q06208	0
P51534	P47167	0
P50106	Q07540	0
P47111	P07261	0
P36090	P32618	0
P52918	P53277	0
P54000	P47061	0
Q12161	P38886	0
P45818	P01097	0
P21242	P14242	0
P13393	P40064	0
P39016	P40046	0
Q12206	P53317	0
P41901	P53335	0
P32361	P50086	0
P33759	Q03769	0
P36054	P47088	0
Q08162	P21306	0
Q06169	P41318	0
P12753	P07560	0
P43124	P33338	0
P43587	P11747	0
P43535	Q12223	0
P38074	Q03694	0
P32347	Q12224	0
Q99176	P38989	0
P40030	P43572	0
P39965	P53253	0
P40395	P38953	0
Q06469	P53277	0
P38912	P23643	0
P42845	Q04199	0
P32259	P47089	0
P26570	Q06625	0
Q06673	Q08732	0
P39108	Q08273	0
P09938	P53235	0
P38779	P25389	0
P17255	P04385	0
P18851	Q03323	0
P32776	Q12745	0
P07252	P53233	0
P53318	P38247	0
P53550	P21242	0
P14680	P30775	0
P40994	P40096	0
P10862	P28274	0
P10622	Q04549	0
P53741	Q03465	0
P00856	P25039	0
P38781	P17121	0
Q12072	P14682	0
Q03660	P13856	0
Q05942	P38013	0
P14291	P31334	0
P34160	Q12380	0
Q3E846	P07261	0
P39735	P00942	0
P38341	P32793	0
P38293	P04037	0
P28778	Q04748	0
Q06568	P38817	0
Q03532	P46682	0
P43618	P40339	0
Q08278	P20967	0
P47130	Q12196	0
P17442	P50874	0
P09798	P38337	0
Q04739	P38228	0
Q03338	Q12522	0
P38990	P38719	0
P53863	P06101	0
Q08689	P36152	0
P38931	P32558	0
Q12221	P30902	0
P0C0V8	P49018	0
P47111	P39729	0
P40453	P40344	0
P38903	P38859	0
Q08977	P41818	0
P33304	Q05930	0
P35056	P47015	0
P25515	Q02932	0
Q12297	P39015	0
P41057	Q12134	0
P38144	Q08962	0
Q08226	P14907	0
P36159	P32862	0
P38182	P10664	0
P53313	P43588	0
P53951	P36096	0
P40505	P06208	0
P40970	Q01080	0
P53236	Q00245	0
Q04341	P35688	0
Q04437	P06106	0
P11325	P32606	0
P46946	Q06506	0
P53148	P53965	0
P24783	P04807	0
Q05021	P07236	0
Q06709	Q12159	0
Q01649	P32344	0
Q08561	P38968	0
P38822	Q04264	0
Q12149	P23638	0
P10663	P29340	0
Q08873	P40565	0
Q12499	P41833	0
Q06680	Q06511	0
P16649	P07274	0
Q12223	P35056	0
Q6Q547	Q12499	0
P07262	Q12368	0
P38860	P40080	0
P32905	P10862	0
Q02771	P39998	0
P00360	P43568	0
Q12377	P0CY09	0
P07253	P18494	0
Q01939	Q05166	0
P38630	P38111	0
Q01448	P36526	0
P54074	P38850	0
P52917	Q03323	0
P37296	Q12156	0
P10869	P48569	0
P39923	P38182	0
P32790	P38930	0
Q01855	Q03776	0
P40318	Q12298	0
P10363	Q06412	0
Q12466	P28000	0
P25045	Q08492	0
Q12345	P27796	0
P24867	P47160	0
P32526	P39083	0
Q03768	P38822	0
Q12745	Q3E7C1	0
Q3E846	P40468	0
Q06697	P46988	0
Q12406	Q01560	0
P38853	Q08622	0
P32610	Q04922	0
P00330	P50113	0
P22007	P53278	0
P25299	Q06412	0
P53309	P32873	0
P53093	P53833	0
P38251	P40020	0
P32660	Q05580	0
P38770	P25368	0
P32841	P37296	0
P43568	P38691	0
P0CY09	P52490	0
P38249	P07267	0
P39928	Q03940	0
Q3E6R5	P32463	0
P07266	P40080	0
P53840	P21304	0
Q3E7B6	Q99394	0
P36057	Q02721	0
P38120	Q08886	0
P38112	P08964	0
Q06213	Q07657	0
P38861	P40340	0
Q04437	P32773	0
Q03429	Q07418	0
P10961	Q02630	0
P34166	P00445	0
P33323	P38759	0
P33417	Q04228	0
Q08229	Q2V2P8	0
P12688	P27636	0
Q12016	P53094	0
P38708	Q07913	0
P13902	P40366	0
P15705	Q08601	0
Q08550	P07347	0
P35203	P32458	0
P38816	P46946	0
P32389	Q12488	0
P10662	P38789	0
P00572	P40530	0
Q08144	P53297	0
P25342	P81451	0
Q06001	Q12241	0
P38251	Q12333	0
P24719	P53633	0
Q08176	P54860	0
P36016	Q08162	0
P18888	P38862	0
Q00618	Q03976	0
P38927	Q06604	0
P36167	P10849	0
P53082	P38701	0
P11433	Q06819	0
P27801	P33201	0
P12866	P47136	0
P38629	P48360	0
P14736	P36527	0
P47076	P40010	0
Q03361	P36132	0
P19736	P39108	0
P34244	Q03735	0
Q12082	P17076	0
P40094	P38785	0
P40357	P11747	0
P34247	Q00245	0
Q05949	Q03954	0
P53722	Q07963	0
Q06096	Q06504	0
P38862	Q12107	0
P38882	Q12134	0
Q03920	O13525	0
Q00578	P34166	0
P43579	P38708	0
P36122	P23585	0
P24869	P38989	0
P25579	Q12380	0
Q07821	P14306	0
P34247	Q07807	0
P14063	P32445	0
P41896	P41813	0
P07834	P06242	0
Q07913	P53725	0
P25646	P28320	0
Q00578	P47171	0
P07256	P38273	0
O14468	P40043	0
P32842	P40091	0
P33331	Q99222	0
P48606	P06100	0
P34087	Q03768	0
Q03707	P27801	0
Q12402	Q06106	0
P39923	P41896	0
Q06163	P46951	0
P43682	P54790	0
P53317	P26755	0
P39008	P32613	0
Q08179	Q08553	0
Q08235	Q12027	0
P36019	P39706	0
Q06137	P22354	0
P08525	P53909	0
Q08817	P47076	0
P40518	P25374	0
Q05123	P38886	0
P32829	P46957	0
P32389	Q04007	0
P19516	P21304	0
Q03125	P28743	0
P41800	P50874	0
Q06385	P38810	0
P52919	P32583	0
P39076	P34224	0
P21524	P33448	0
Q12495	P38127	0
P43605	Q12168	0
P89105	P38218	0
P40486	P48527	0
P53248	Q99207	0
P32849	P40106	0
P47128	Q03532	0
Q07914	P39104	0
Q01454	Q12234	0
P47135	Q08484	0
P48836	Q02794	0
Q12071	Q12241	0
P33755	P23900	0
P04387	P48582	0
Q12321	P53924	0
Q06580	P38823	0
P35197	Q03957	0
Q12030	P32486	0
P22082	P40457	0
P39993	Q08932	0
Q12455	Q08831	0
P33330	Q04213	0
P50101	Q04839	0
P12954	P33315	0
P53250	P89114	0
Q02784	P38811	0
Q04183	P38791	0
Q99383	Q3E705	0
P26784	P32461	0
Q03579	P25339	0
Q08179	P40072	0
P05626	P11325	0
P42900	P39007	0
P57744	Q12402	0
Q03920	P42847	0
P06839	Q05789	0
P22515	P35178	0
Q06340	Q07879	0
P35210	P38316	0
P32497	P40016	0
P53905	P36008	0
P38325	P36115	0
P38915	P11927	0
P20447	P25342	0
P40994	P32807	0
P38825	P53157	0
P20081	P40513	0
P25623	P50106	0
P43596	Q08273	0
P40517	P50111	0
P53851	P16523	0
P39743	P40094	0
P47111	P38840	0
P32570	Q04217	0
P48510	P53317	0
Q05946	Q04311	0
P29703	P53599	0
Q12440	P46988	0
P11927	P14291	0
O14464	P40567	0
P40096	Q06032	0
Q08562	P43638	0
P50947	P48510	0
P00330	Q00764	0
P53163	P38212	0
P53253	P46959	0
P43639	P53861	0
P38222	Q06333	0
P54999	P41806	0
P34224	Q04472	0
Q04226	P15367	0
P42939	P47064	0
P32892	P25039	0
P32892	Q99186	0
P26754	P53064	0
P15367	Q06211	0
P09201	P43598	0
P36096	P28778	0
P38241	P38307	0
P38146	Q06344	0
P14063	P38110	0
P04147	P38877	0
Q03246	P32783	0
P22082	P41697	0
P22336	Q08229	0
P35208	P02829	0
Q08245	P33419	0
Q04461	P38816	0
O75012	P34164	0
Q12050	P38297	0
P53311	P32588	0
P38175	Q08561	0
P40045	Q03532	0
P38797	Q12246	0
P43639	P14063	0
Q3E846	P33304	0
P53829	P42838	0
P00330	P40212	0
P36526	P33755	0
Q08231	P28004	0
P43609	P53277	0
P25649	P40208	0
P34252	P46673	0
Q03433	P39743	0
P13902	Q06525	0
P40086	P53953	0
P38164	Q12030	0
Q05930	Q12532	0
P53894	P32566	0
P24783	P33299	0
P09201	P40314	0
P35729	P54791	0
Q12361	P07270	0
P53633	P38198	0
P47075	P38351	0
P47120	Q05610	0
P32387	Q12518	0
P53863	P53840	0
P33304	P38877	0
P27515	P34756	0
P29468	P25302	0
Q12211	P81451	0
P10961	Q12342	0
P15705	Q12345	0
P32505	P20134	0
P38682	Q04660	0
O60200	P40046	0
Q02486	P00431	0
P32389	P38989	0
P22146	Q12495	0
Q12092	Q08949	0
P53863	P53261	0
P52868	P04385	0
P48582	P14064	0
P42939	P40069	0
P38720	P46959	0
P53104	P40094	0
P07261	P07806	0
P32604	P21651	0
P48415	P36005	0
Q08236	Q12157	0
P40156	P36037	0
P04650	P39718	0
P10869	P38838	0
P00549	P23595	0
P32854	P25336	0
P04037	Q08273	0
P53198	Q03195	0
P47051	P47187	0
Q06696	P07249	0
P48559	P40030	0
P36123	P38291	0
P23644	P25336	0
P38138	P29467	0
Q06407	Q03769	0
P31384	Q05518	0
P36057	P53914	0
P32558	P34162	0
P14127	P42900	0
P04803	P36126	0
Q07887	P40080	0
Q12440	P48582	0
Q03940	P39954	0
P07560	P40342	0
Q08490	P39929	0
