Q15022	Q96BD6
Q96DX7	P17024
P47985	Q12834
P42566	P42285
Q9BSV6	P08962
O43561	O95402
P06401	Q8N4P3
O00541	Q9NP77
P11712	Q92734
Q9BZL4	Q13838
Q01844	Q9UPT9
Q9P0U4	Q8N122
Q6ZRQ5	Q9H0W5
Q6UY14	P34998
O60496	Q03989
Q8WWZ3	Q9C005
Q9Y4B5	Q92794
Q16512	O75916
P49757	Q9H082
P35638	O15409
Q9UBU9	P05067
P08138	Q92636
P31431	P04626
P07998	Q9NQL2
Q96PV4	Q9UBU8
Q9H165	Q9BZL4
Q7L3B6	Q13137
Q7L190	Q2TBE0
P55884	Q8WVK7
Q9P209	Q5T011
Q6PI47	Q96PU4
Q9Y468	Q8WYA0
O00628	P85037
Q9NTI5	Q9NTG7
Q13506	P07902
P43246	Q86UV5
O95343	Q8N2I9
Q9H845	Q9UBF9
O15524	P27708
P31645	Q8NB91
Q5EE01	Q9BXY8
Q8WVK7	Q5FBB7
Q9HAU0	P0C1Z6
Q9NZN9	O00512
Q5H9K5	O43663
Q96GQ7	O15164
Q6ICG8	Q86VF7
Q86VP1	P27361
P02746	O15481
Q96S79	Q9H019
Q8IWL3	Q9H582
Q8N5Y2	O94762
Q8WUI4	Q96F63
P21246	Q9BUI4
Q9NYB9	Q86Y26
P56597	P17936
Q9Y244	P19367
Q8WV41	Q7L576
Q9ULW0	P23588
O14653	O15533
P61586	O43303
Q96DZ1	Q7Z5V6
Q9BT88	Q86X02
Q6P2Q9	O96000
Q05469	Q3SY84
O43566	P37088
Q9UID3	Q15382
O43543	Q15154
Q9NVM4	Q8IYU8
Q13867	Q8IWU6
Q96HA8	P07197
Q8IXM3	Q8WWG1
Q9H0W5	Q9HC98
Q9UER7	Q96F07
O14490	P35520
Q9BUN8	P29323
P29372	Q9Y6J9
Q13257	Q6KB66
Q02363	Q9UJX5
Q9BZQ6	Q16659
Q9Y237	Q9Y371
Q9Y572	Q8IXJ9
Q9NV79	Q8N0Z6
Q9Y244	P49639
Q9Y5P6	Q9Y216
Q9NPA8	O14836
P06729	Q9P2R7
Q17RB8	Q9Y2Y0
P48509	Q96KS0
Q99959	P21127
Q96M63	Q9BVQ7
P31153	Q9Y4C1
Q9UPP1	P14854
Q9Y266	P62899
Q9Y5L4	P50402
P52272	Q86UD4
Q14204	O00628
Q9H7P6	O43293
Q96DA2	Q96CD0
Q7Z3J2	Q99570
Q99871	Q9Y3S1
P30086	Q9NXW9
Q14152	P40227
P35247	P0C0S5
O43663	Q9UBP5
P18859	Q5TD97
Q9BRR9	Q8IU60
Q96A08	O00422
O00631	P41181
Q9UJA3	P30566
P61968	Q15427
A2A3K4	Q9UL19
P25686	Q96DI7
Q9BQ66	Q06413
P02786	Q9H7B4
Q9UKV3	Q9UPS6
Q9HCG8	O00399
Q12805	Q92529
O60662	Q86WN1
Q14678	Q96L92
Q04206	O14544
Q8NFH8	P82930
Q6NXR4	Q9H8K7
Q9NV06	Q12796
Q96EY8	Q9BX63
Q9BQG0	Q9H0A0
P21673	O15503
Q9UNS1	O60663
Q96CF2	Q5D1E8
P45381	P10589
P32927	P49407
Q9NWV8	O75915
Q9UPZ9	Q02388
Q96RF0	Q8N7R7
P51610	Q9NPC6
O15144	Q9BVQ7
Q15393	O60568
A1L443	Q96BW1
Q8IWD4	O76081
P26441	Q8N8K9
Q9UL19	P30825
P27658	Q9Y6X8
Q96AQ9	P18887
P08476	Q8IYI8
Q70EL2	Q71SY5
Q15543	Q96MN2
Q71U36	Q96T21
Q9HCM3	Q6N075
Q68D86	Q76N32
Q7L5D6	Q6PCT2
Q92905	Q9UJX0
P21452	Q68D85
Q8WVD3	Q9UKS6
P29375	Q16620
Q96EP0	Q9P2K5
P19838	O14977
Q86UV5	O43557
Q9NW61	Q96KE9
Q15382	Q9UKA4
Q9NS69	O43583
Q15004	Q9GZZ1
O95248	Q8NHG8
Q13562	Q9NWV8
Q9H9B1	Q52LR7
Q9P1Z2	Q9Y6B7
Q8NHU6	Q8WV16
P63146	P21359
P99999	P14174
Q96S59	Q9Y248
Q9Y3T9	P41182
P36957	Q13112
Q16186	O95248
Q9Y6D9	Q6P050
Q0VD86	O75116
Q7Z6B0	P55769
Q8N8R7	P55771
P05230	Q9NRR4
Q6UN15	Q8WTW3
Q96CV9	Q6ZV73
Q16630	P41229
Q8TAM2	Q96G25
Q8TBZ3	O75478
P55265	Q9GZV5
Q86UP2	Q13257
Q96RY7	P09917
Q15366	O00267
Q9UH73	Q14643
P51970	O43482
P00747	Q9UL42
O60547	P30101
Q9Y3B4	Q96RU7
Q9NRH1	Q969V6
Q96HU8	P49454
Q7Z589	O14777
A0AV96	Q9BV73
P98170	Q86T82
Q9P2K2	Q8N344
Q02790	Q9GZV8
O75197	O43791
Q52MB2	Q96EC8
Q9HCC0	P41161
Q9UPT6	Q9NP84
P42685	Q12841
O60508	Q8IWT3
O15033	P31150
P34925	Q7Z460
Q3B7T1	Q9NQP4
P49756	Q5UCC4
Q9BYW2	Q8N6S4
P35219	P19419
P11387	Q9Y3E2
P43489	Q9Y4B4
Q9NS64	Q8N5M4
P48544	Q9H2A7
Q9BWN1	P81877
Q6N021	Q8IWP9
Q09019	Q9P2Y4
Q9UIQ6	Q9NTG7
Q96CV9	P03905
Q7Z7B0	P52333
Q5J8M3	P0CW24
Q14896	Q9HCP0
Q7L190	P06858
P61758	Q04759
Q96MN2	Q92890
Q68CZ2	Q9BYF1
Q96Q35	Q9BRS2
O43567	Q9HCE5
Q9Y2K7	O00548
Q5VTR2	Q5T6S3
O75382	Q5D1E8
O95229	Q14241
Q9UI30	Q06481
Q96MX6	O15371
Q8WVM8	P26045
Q9H0A9	Q16401
Q9NUX5	Q96NB3
Q96CD2	Q9UPN4
Q9NP85	Q9H9A7
Q6PD62	P61073
Q8IVT5	P46013
P22736	Q9H1X1
Q5VZK9	Q6W2J9
P08514	Q9Y366
Q9Y2R9	Q9BQ89
Q16773	Q96Q35
O95619	Q96E11
Q7Z417	Q96MW1
Q8IY47	Q9UHD1
Q86W50	Q9HD26
O95460	P09874
Q9NNW7	Q96PU8
Q01344	P20138
Q9BXW9	P13349
Q96GX9	Q8WXF8
Q12789	Q9UL42
Q70UQ0	Q6ZVK8
Q8WXD5	Q9BPZ7
Q9H6L4	Q96K58
Q96QS6	Q969T4
P63279	Q9Y678
Q8N5N7	Q969M7
P32004	P55316
P49716	Q9NQZ3
Q01664	Q8IX12
Q9UHD2	O15169
Q14194	P34925
P52333	Q9BXI6
Q96TC7	Q9H000
Q6ZSB9	Q7Z419
Q9UM54	Q9Y272
P40189	Q9HB21
Q8IYL3	Q8WTS6
Q2M2E3	O43847
O60244	P33991
Q9NP79	P13671
Q6PK18	Q96BJ3
Q8WVD3	Q9Y535
Q9Y283	Q9UQ90
Q92562	Q9NXF1
O96019	Q9NZN9
P49768	Q9Y6M9
Q9HBE1	P17542
Q96FT9	Q9UJY1
Q96AG3	Q9NXK8
Q9BRX9	Q8IUW3
Q8TCU6	Q6NW34
Q9P215	O00257
Q92888	P22830
Q00597	P02724
O15315	O75190
P22004	Q9Y5P6
Q8WVD3	P48788
Q16795	Q96NL6
Q9UHI6	O75716
Q6ZSB9	Q15544
P38117	Q8NDD1
Q9Y2B4	Q9BPZ7
O60760	Q0VD86
Q96IG2	Q9BT17
Q9Y2B4	P48047
P68032	O60336
P29084	Q9NQ55
Q8WUB2	Q8IWI9
P18827	Q9Y3D7
Q13435	P20929
Q7Z3I7	Q00532
Q8IYI8	O43156
Q8NEM2	P11532
O14543	O60293
Q6ZVK8	Q16629
P62269	Q13188
P17302	P51398
O00541	Q9NQ55
Q8N715	Q9H2A7
Q96P48	P26371
O60313	P23588
P48509	P05181
Q9Y6H5	Q15773
P11279	Q96RE7
Q9H1K0	Q8IWF2
Q9NNX6	Q96ME7
Q13009	P18507
Q96KS9	P01130
O15111	Q5QJE6
O95159	O15105
Q5SQI0	O00443
Q8NBZ0	P20591
O15042	P11182
O60508	Q13950
Q14694	Q96BY6
P27037	Q8IXJ9
O15534	Q9BU20
Q14315	Q6NYC8
Q8WYK2	Q9BZ95
Q7Z3C6	P25205
Q8IWT3	Q7Z628
Q9H609	P20336
P13489	Q9H8Y8
Q8IZE3	Q9Y466
Q9H6L4	Q96MN5
Q86X55	Q8IWW6
Q92736	Q8WXG8
O60493	Q2WGJ6
P62136	Q8TAI7
Q9NQC3	Q8IYI6
Q6P3X3	P17181
P10827	Q86SZ2
O43399	Q15116
O75438	Q96CB8
P00533	Q6UB99
Q86YP4	O75306
Q6P158	Q8NBL1
O75367	Q14134
Q9Y2R9	O75586
Q96EP1	Q9NVU0
Q9BZ95	Q9UKT7
P31949	Q9H3H3
Q9BUP3	P32970
Q96RI1	Q92581
P49790	O60216
Q12824	P39019
Q96NB3	Q9UPQ4
Q9UM63	Q9UKN8
Q15544	Q12796
P82979	Q9NZQ0
Q8IVM0	Q96Q83
Q13351	O75461
P49639	Q8NDX6
O14965	O00273
P14316	Q6ZUT1
Q8IW40	Q15034
Q9HCG7	Q5VSY0
P45880	Q09161
P43243	Q8TAM2
Q92949	Q8N165
Q9BYZ6	Q9Y6Q9
Q96QE5	O14627
Q92783	Q9UHC7
Q5FBB7	Q96JM3
Q53TN4	Q92994
Q07954	P17931
O14682	Q86VS3
Q8TDM6	Q9Y4Z0
O43396	Q86UN6
O43715	P13995
Q9NPH2	Q99828
Q969V4	A6NK89
P36578	Q8WXE9
Q13424	Q9UHD2
P08684	Q9HAD4
Q9H0L4	Q86W42
P27540	O00422
Q9NUV9	Q15291
P78371	P15311
P00519	O15217
Q12841	Q53EQ6
Q13813	Q13501
Q96ER3	Q9Y388
P17096	Q9H165
Q8NAV1	O94992
Q15139	P48047
Q8NDZ2	Q5T6F0
Q8TF46	P13489
P31629	Q9H0K6
Q8N2K1	P28799
Q9UNI6	O43572
O00213	Q9NYF0
Q15744	P40306
P57105	P61006
Q9UHV7	P03950
Q9UBE8	Q9Y5Y5
Q8WTP8	Q5VTD9
Q8WWY3	Q96AG4
Q9UPM8	Q7L5N1
P23763	Q15768
Q92918	Q15185
Q15645	P42345
Q99627	Q8IWY8
Q96CV9	P21359
O15294	Q9NQS3
Q9NXR1	Q9H0W5
Q9UIW2	O43504
O75521	O75122
Q8WWV3	Q96PM5
P62263	Q12913
Q14247	P51911
Q86Y13	Q8N448
P13349	A0AVT1
Q6ZRY4	Q9NX02
Q9Y2W1	Q86U28
O94811	Q96A47
P27986	Q9NP50
Q9NRF2	Q8N108
Q13506	Q6PEX3
O43896	P07093
Q9Y223	Q8TBK2
Q68CQ4	P50458
Q15382	P51911
Q9H019	P06730
Q8NFH5	P04080
Q9BVI0	Q15008
Q9NXR8	O00161
Q9Y4E8	Q6PD74
Q8IVW4	Q8N5R6
Q01959	P42356
Q9Y3E2	Q8NCM8
Q92793	Q96EP1
Q9H672	Q96PM5
Q8IWZ6	Q9NRY6
Q5VTR2	Q9UHL9
Q86V59	Q8IXB1
P53778	Q14145
P38936	Q9BUU2
Q9BZB8	Q93096
Q9NWQ8	Q8WVC0
Q15257	P50502
Q8N4C7	Q9BWN1
Q9Y5Y5	Q96JM2
P22466	Q9Y2L5
Q92797	Q53H96
Q13011	Q13232
Q8IZC7	A1L4H1
P19338	Q9UNA1
Q8N7C3	P16083
Q9UNM6	O75695
P28290	P54132
Q15048	P35222
P62081	P49721
Q9NR30	O15360
Q9NW61	Q9BUI4
P21854	P68032
Q96G23	P62258
P09529	Q9HC62
P03915	Q9UHY1
Q96EF6	P54727
Q8IZU1	P51636
Q9NR09	P01730
Q5W0Q7	Q6NZY4
P20807	Q15645
Q96EA4	Q9NQZ8
Q9UHP6	Q6P4Q7
O15409	Q96CS7
Q9UIM3	Q96JK2
P46379	P11274
Q63ZY3	Q92813
Q13137	Q96BH1
P01160	Q8WUM9
Q8WU10	Q9UFG5
Q7Z460	Q9BSI4
Q15208	Q96BR1
Q8IWW6	Q9NP62
Q9NTJ3	P55884
P03956	Q15811
Q9Y3U8	O00571
Q96DN6	Q15326
P51814	P11686
Q92529	P20849
O95777	Q9UNS1
Q12834	O95169
Q99661	Q9HCE5
O60271	Q66LE6
O15033	Q14012
O75971	Q9BVJ7
Q12798	Q9H175
P28324	Q92968
O95208	Q96F86
Q14393	Q96F24
Q5TA31	P51659
Q8IYH5	O95721
O15212	P15260
Q96CF2	P25942
O43920	Q9H7D7
Q14012	Q99704
O00330	Q96IW7
Q96GZ6	Q7Z7H8
Q03164	Q9NS64
Q8WXG8	Q9UNH7
P50542	Q5SW79
O14653	Q6IPU0
Q9BZE4	Q86X40
A0FGR8	P53365
Q92547	Q8IVA1
Q5PSV4	Q9Y490
Q9P275	Q86YD7
O14770	Q9ULR3
Q96EE3	P08514
P63241	Q15742
Q99814	Q96RU7
P04626	P51809
O00746	P63215
Q9H4B6	Q8N766
Q9P299	Q495M9
Q8WXE1	Q96BK5
Q86VF7	Q9NQC1
Q9Y4Y9	Q9HCK8
Q9H5J8	P63218
P43686	Q8N5A5
Q52LR7	Q9H0A9
Q7L2J0	Q9HBW0
Q13643	Q9UHI6
Q02539	Q9H6R7
P24539	P55957
Q7Z569	Q96J92
Q86XS8	O00631
Q13241	Q99593
Q9H5V7	O15245
O94989	Q14694
P21941	P57077
Q86W50	Q15042
O60610	Q16849
P00519	Q9NR21
P46019	P61011
P51677	Q9H0K1
Q76L83	Q9NRC8
Q8NDZ2	Q09161
Q9C026	Q8IWV1
Q96Q83	Q9NRL3
Q96QE5	O00330
Q6NSI4	O00206
Q14192	P01111
Q9HBE1	Q96GZ6
Q9BX63	O15160
Q96MX6	P60321
O15018	Q13976
Q96HP0	P78509
Q96NC0	Q96RS0
P43365	P41226
Q9NZN9	Q9P0T4
Q9UKP3	P49715
P48723	Q9H079
Q8N554	O00237
Q9P2I0	Q99471
Q92917	Q12983
O75153	P40763
Q9NS37	Q8N988
Q9C005	Q9NNW7
Q99593	P28065
O75558	Q9P127
Q9BTV4	Q96NN9
Q9H2S9	Q53HV7
P04180	Q9C0F1
P58004	Q9UGU0
P09382	Q9BQ48
Q8TBZ8	O14617
Q15170	Q92802
Q96QK8	P42857
Q13901	Q9H2G4
Q12982	Q8WUM9
Q9Y3Q3	P11712
Q9BQA1	Q99489
Q9P0U3	Q9UKD2
Q96T51	Q6ZVM7
Q9H9T3	P32239
P67870	Q9BY84
Q5T5X7	Q9Y5V3
Q99801	P11474
Q03164	Q9P209
Q8NEF3	Q92834
Q9Y508	Q9UII6
O60885	Q9Y483
Q9UKF6	Q9BYD3
O95071	Q86UK7
P09661	Q8WVZ9
Q13873	Q96QB1
P09884	Q15363
Q9UPT6	P48444
P56199	Q9HBM1
P41134	P42679
P49750	O75530
Q8N511	O76071
P47985	Q96SD1
Q86V81	Q92800
O43829	Q6P9H4
P30533	Q8IUH3
P49354	Q8IWV8
Q9HCN3	Q9BXS5
Q9NVT9	Q9BXJ9
Q8N2H9	Q10567
Q9NVV4	O60673
Q9BWU1	O94915
Q9NVV5	Q709F0
Q9H867	Q9NP77
O95299	P11362
Q9GZX5	Q8IUC6
Q9NR55	P61221
Q99627	Q9Y342
Q9BQ89	Q96FH0
Q8WXA2	P12644
Q8WUH2	Q9NZJ5
Q15040	Q9P0U3
Q8IWS0	Q96CS2
Q13191	Q92530
Q96KC8	Q01814
P18858	Q12769
Q96HU8	Q96PC5
Q9NZN8	Q9NRZ9
P15172	O95758
Q96FZ7	Q8IVS8
Q96SN8	Q9Y3F4
Q9H2X6	P28062
P54278	P63272
Q8NDD1	P05455
O96004	O14972
Q9NR46	Q12802
Q9HBI0	Q8N9H8
Q9HCP0	P15735
Q9Y6F1	Q9HCE5
Q15633	O75935
O43516	Q05086
Q5TC12	O15457
P53355	P43115
O14977	Q9UQK1
Q9P2K2	P21757
P05230	O60832
Q70EK8	Q9H0B6
Q13133	Q9H9A5
Q9NQX4	Q9UKT4
O15209	Q8WWY6
Q01081	Q49AJ0
Q9UNE7	O75689
Q6IA69	O43809
O43303	Q8NE01
Q14498	Q9HCK8
P40937	Q8N6Q3
Q9NZ09	Q13542
Q8IY47	Q8N0V3
Q03001	P78527
Q92824	Q9BRJ7
Q96EY7	Q8NI77
Q969J2	Q9UII2
O15400	Q7Z6J2
P13056	P41235
Q9NU19	Q9Y4P1
O14979	O95793
Q9NR81	Q9Y6H1
Q70EL4	Q9UL19
Q13769	Q96Q27
P61011	Q8TB52
Q8N2W9	Q9UK99
Q8WZ19	Q04727
O60934	Q15777
Q8TCU6	Q14249
Q5TEU4	Q9BRT3
Q9Y6F1	O15194
Q96QD9	Q96NA8
Q8IXK0	Q9NVV5
O95865	Q6EEV4
O14980	P14406
O75251	Q13263
Q96AG4	Q9NYF0
Q9UDX3	Q9H7C4
P50539	P78563
Q13601	P33402
P62993	P02462
P62888	Q9UGY1
Q92837	Q96I34
Q8NDX6	P15260
Q9BY67	Q96CN9
Q15744	O00422
Q8TAD8	Q5JVL4
Q9HBG7	P26715
Q04721	P54727
Q8TE49	Q5JVF3
P14373	P14316
Q08426	Q9NWZ3
Q9BZL4	Q96CP2
Q969X6	P52434
P19086	Q9NWY4
O00159	Q96Q07
O75638	O75496
Q8IYD1	Q8WWY3
O75251	Q96A65
Q86SE5	O75569
Q9Y6I4	Q92782
Q92575	Q9NY61
P23142	Q8N983
Q96KC8	Q53TQ3
O94782	Q93096
Q96SW2	O75909
P62424	Q96QE3
Q02833	Q92824
Q9H0M0	Q9NUC0
Q969V4	Q8NEF3
O14832	Q9H773
Q96P70	Q8N9W6
Q9H093	Q9UBT7
Q9UNZ2	Q86WT6
Q92917	P55196
Q99496	O00562
Q6UB98	Q96DT7
Q8IY63	Q96JP2
P62945	Q16795
P40692	Q9ULZ1
Q15544	P32780
Q14587	Q86YT6
P19474	Q70Z53
O94952	Q86YP4
Q9UM47	P11912
P25786	Q9BRG1
Q9BZW7	P40306
Q9H269	Q9NRP4
Q5ST30	Q8IYS0
Q9UBT2	Q7L8J4
Q6NXP2	Q9BQF6
Q7L014	P04843
P57735	P57060
Q9UI95	Q9HAQ2
O43143	Q9Y272
Q9Y239	A0AVT1
Q9NVU0	Q02363
Q15776	Q99728
O75528	Q9HCM9
Q9H1K1	P08579
Q9NZJ5	Q15257
P52435	O14964
Q9H4H8	Q969F0
O60504	O95602
P27540	Q969G2
Q6UB99	Q9UBT2
Q9BQA9	Q9NZD8
P52799	Q96AX1
Q9BST9	Q9UHV7
P31323	O75367
P10070	Q15185
Q9Y6W8	Q14160
P21675	Q15052
P08048	P15408
P98077	Q86XI2
Q96JA1	Q8N5M9
O00743	Q14152
A7XYQ1	Q96H86
Q8IYE0	O60760
Q9UJ98	O60231
P25787	Q7L2E3
Q8NFJ9	Q8WUI4
Q9UNQ2	Q01959
Q13823	Q9Y547
O75164	P49327
Q9HCC0	P55060
Q9NPH3	O15534
Q7Z6Z7	Q15672
Q9NXC2	Q9Y5W9
O14727	Q7Z465
O00635	P01033
Q6PH81	Q9H867
O94762	P53396
P10606	Q9Y4L5
P60900	P23528
Q6N021	Q2MKA7
Q96EP1	P51164
O60337	Q9NUC0
Q8IXQ5	Q9H3M7
Q17R89	P41219
O95999	P30304
Q9H334	Q9Y4A8
P43034	P53611
Q8N895	Q5VTD9
Q9HCM4	Q9NYR9
Q9BZ67	P05106
Q9NV56	O60547
Q9NR77	P09110
O94966	Q12933
Q9BV86	O60844
O75449	Q9UH99
O60237	Q6ZNE9
Q9H1J1	P56181
Q9GZV9	P23229
Q9Y216	O95405
P49715	Q9NQG6
P53672	Q9NRN7
Q9BYD2	Q8IYJ3
O94885	Q6NZI2
Q86TG7	Q96L92
P62241	O75558
Q15041	Q8N8K9
Q9UL63	Q8WXH5
Q9BWU1	P82675
Q9UBI1	Q9UJC3
Q9BQP7	Q6UXN9
Q9NWB1	Q9Y5B0
Q9UHX1	Q02763
Q9P0M2	O15455
Q9NPP4	Q5HYJ3
Q9H4L4	Q7Z7C8
O76064	Q8WVX3
Q9BQG2	Q9UPR0
Q9UMN6	Q9NQC7
Q567U6	Q5JTW2
O75771	P05455
P29590	P37198
Q8NFF5	Q9HC36
O43379	Q9GZY6
Q2T9J0	P42677
P08047	O15056
P48382	P26992
Q8WXX7	Q9UII6
Q14994	B2RXF5
Q86YV6	Q92552
O95190	Q9BVN2
P01344	Q8IYE0
Q6PF05	O60220
Q13485	Q9Y2J0
Q8NFH5	P55055
Q12768	P16410
Q15256	O14910
P78317	Q08378
Q9Y6G9	Q96LR2
Q7Z614	O60239
Q99653	Q9H0Y0
Q9BRX9	Q9BXK5
Q96MU7	P61244
P04155	Q9H9B1
Q9NVU0	P19174
P51814	P78406
O94761	Q14168
P48039	Q8IXH6
Q9H9H4	Q9GZZ9
Q02153	Q7Z5Y7
Q9NUJ1	Q15223
P52298	Q969U7
Q9NVR7	P81274
A8K0Z3	Q9UPU9
Q96CM8	Q12923
P46939	Q96JM7
O60244	P51587
Q9UNI6	O95180
A7XYQ1	O14618
Q5TEU4	Q96LI5
Q00653	Q07820
Q92547	Q49A92
Q8IWB1	Q9HB63
Q92667	Q8N448
Q02224	P40227
P51959	P51812
Q9P2Y4	Q9BV40
Q16611	P61764
Q9BQS8	Q6MZQ0
O75821	O95373
Q96LC9	P49792
Q5S007	Q96DT7
P53007	P53396
O14802	Q86U86
O15212	P54257
O15519	Q04206
P51814	P78563
Q9H4L4	Q5T655
Q9H9S0	Q9HBM1
Q92973	P09936
O75533	O95425
Q7Z7F0	Q9BV90
Q5VY09	Q96CD0
Q15649	Q15811
Q58WW2	Q92529
Q13322	Q8IYX3
Q14721	Q01453
O60240	Q99593
Q8IWU6	P12694
Q8N8S7	P15407
Q9Y6F6	Q9NZC9
O76081	Q9H6R0
Q63HR2	P01303
Q5T447	O15085
Q9NUL5	Q9H7L9
Q96RK0	Q13042
Q6P4Q7	P51677
Q13158	Q96C92
Q9UH73	Q5T7V8
P15822	Q16600
Q9BQA1	Q8N9N2
Q92759	Q8TF74
Q9UMW8	Q9Y4L1
P28072	Q12904
Q9UHD1	Q8NCN4
Q7Z6J2	Q96EN9
Q9NQS7	Q9P209
P82933	Q9NXZ2
Q9P0N8	Q9GZZ9
Q13045	Q9C0J8
Q8IWA6	P62241
O14929	Q8NBR6
O15205	Q92994
P09105	O14782
Q9UI09	O95999
Q96JK2	Q8N3V7
Q9NVP1	O15230
Q99640	O14782
O60547	P48050
P23352	Q15777
Q9UL54	Q0VDD7
P05813	Q49A92
Q68D86	Q8TDX5
Q96A47	Q9NX04
Q9NRD5	P53779
P22061	P29350
Q16891	Q8IUR0
Q9H0A8	Q12888
Q6UN15	P12004
Q6P4R8	Q8N766
P51677	P28335
Q14011	Q9NWS6
Q9P2K6	Q13613
Q96GY3	Q9H8W3
P62995	Q7Z392
Q14790	Q15642
P25098	O75534
P98164	Q03060
Q8IWI9	Q96D98
Q9Y2J0	Q05639
Q96NE9	O75521
Q9UHV9	P07948
P78324	O15047
Q14CW9	P33402
P61165	Q9HCG8
Q13033	Q14746
P01137	P16298
P17987	P49716
Q15629	Q8TEW0
O95155	O15355
Q92888	P23396
Q8N474	Q5T7P8
Q09161	Q9HAU0
Q96AH0	Q86W42
Q9NVV5	P98155
Q15796	P48169
O95926	Q86TG7
Q9NPA8	Q15084
Q15459	Q9NWA0
Q9Y3S2	Q53F19
O00429	Q969H8
O96013	Q9BV38
Q8TDN1	Q7Z3T8
Q969Q4	O60256
O75716	Q9NTI5
P20594	P02647
Q9BWW8	P06756
P48047	Q9NRW7
P49918	Q8WXI9
P32302	P50613
O95503	P57735
Q9BPX5	Q9GZX7
O43597	P14136
O95486	P17152
Q99871	Q9NYP9
Q8IYI0	Q9Y680
P11473	Q9Y2M0
Q8N6S4	Q86VI4
P48723	Q9Y3Y4
O75323	Q13546
Q9H0E2	Q96EL2
Q9BYV6	Q92542
O95197	P19419
Q9BR84	Q9H9E1
Q92871	O94782
Q9UGK3	Q15650
Q96EK5	Q8N9Q2
O95210	P25490
Q9NRY4	P41180
O95479	P51617
Q13884	O15117
O15354	P15056
Q9NVV9	Q14721
Q4VX76	Q9UKP3
Q96FZ2	Q9UJX6
Q96MG7	Q16531
Q8IXM2	Q8NG27
Q8N6R1	P05556
Q9H2G2	P05423
Q6IQ55	Q96CJ1
P15559	P29350
Q8TEV9	P98082
Q7Z3G6	Q12770
Q8N895	Q6XZF7
O00305	Q8N474
Q9UNF1	Q12983
Q9Y616	Q9UNT1
P06756	O43734
Q6UY14	Q16665
P46100	P29074
P08962	Q96PU5
Q03468	Q969G3
Q13415	Q15334
Q9Y4J8	Q9NR33
P18827	Q96HN2
P05388	P51970
Q96FT9	Q9NPI6
Q9H6L4	P07585
P26371	P0C2W1
Q86Y07	Q96AT1
Q9P2E9	P17480
Q9H063	Q9H3D4
P15313	P78314
Q9UJZ1	P40238
Q02218	Q9HCD5
Q9NQU5	Q96JA1
Q15022	Q13950
Q13061	O14786
Q8N2K1	Q9ULX6
Q96RT7	Q9GZV9
P00918	Q6IPU0
Q99990	Q96HJ9
P48357	Q9Y624
Q53EZ4	Q9Y5S2
P85299	P40426
P49848	Q99547
P41217	P13984
Q6NXR4	Q9Y388
Q9UHW5	Q96DF8
P07910	Q9NQ48
Q9H3R5	Q9UGJ1
O60861	P48039
Q9BS34	P49959
P35900	Q6P0N0
P20273	O94761
Q9BVJ6	Q02153
O60841	O43920
Q96J01	Q9NR77
P09913	Q96EY1
Q8IYW5	Q9UKA1
Q6ISB3	Q16401
O60271	Q96JM3
Q13503	Q96M95
Q5T124	Q15404
O75716	Q96JB6
P25490	Q7L945
O43583	Q9BYV6
Q63HR2	Q92556
P04180	O76081
Q03154	Q13163
Q03405	Q9UHI6
O15020	P60866
Q9UBP0	Q9UNQ2
P31350	O15482
Q16363	O43681
P26599	P25786
Q9NVN8	Q8WUK0
Q9NQL2	O15417
Q96DI7	P78527
Q9BRK5	Q9UGJ1
Q86WR7	Q8N5M9
Q86W50	Q53GL0
Q3KNV8	P55196
Q6Y7W6	Q9H0B6
P53674	Q9P206
Q9UGK3	Q53TQ3
Q9BRT2	Q96MP8
Q06265	Q53ET0
Q9H8T0	P12314
P42768	Q9H4M7
Q8IVD9	P30281
Q99569	Q17RD7
O75896	P52294
P11441	O15304
Q9HCL2	P55199
O14530	Q9Y312
Q9H668	Q86UK7
P35125	Q9NSA3
Q9UL15	P30086
Q9HB96	O00273
P26998	Q14247
Q66K14	Q9Y3Q8
A2RU67	Q92616
Q9UQ26	Q06418
Q96MW1	Q5VWQ8
Q9NR77	Q8NC96
Q9Y237	Q9Y4P3
Q9UBQ5	Q8ND04
P40938	P11182
Q9Y6D9	Q96HD9
Q9H3U1	Q99697
Q8NA72	O75164
Q15437	O75113
P33151	Q9UPN3
Q9H944	Q9Y2T1
Q8IYX3	Q9UFB7
Q8WWB5	Q9BW27
P40692	O75335
O75534	Q9Y5N6
P23497	P63272
P51587	Q96AP0
Q9NW64	Q9NQ87
Q8WWY3	Q5JSZ5
Q9Y5S8	Q96SB3
Q8IZD4	Q96HR9
Q9NYV6	Q14155
O96000	Q2M2Z5
Q96GF1	P23769
Q9Y4A5	Q9HBL8
P19447	P25789
Q9BZL3	Q8NBR6
Q9UBF1	Q96CB8
Q02548	Q96E09
O95208	Q99727
Q9BT04	Q9NRH1
Q4VX76	Q14444
Q15054	O60516
O14763	P04198
Q6NYC1	Q92519
Q8IUI8	O95865
Q8N668	P28072
Q9UBT2	P54253
Q86SE5	Q8N7R7
Q9Y6I3	Q9UHB9
Q9BPU6	O14713
O15304	O15062
Q96N64	O00291
Q96EK7	Q7Z3B3
Q96AP0	Q15303
O75419	Q9H1R3
P26367	Q13163
P16615	O43148
O43281	Q9GZQ8
P52952	P32239
O00423	Q8N1F7
